tau	PRB	PRL	PRP	PRPD
TRINITY_DN403516_c0_g1	1	0	1	0	0
TRINITY_DN403517_c0_g1	1	0	1	0	0
TRINITY_DN403518_c0_g1	1	0	1	0	0
TRINITY_DN403520_c0_g1	1	0	1	0	0
TRINITY_DN403522_c0_g1	1	0	1	0	0
TRINITY_DN403526_c0_g1	1	0	1	0	0
TRINITY_DN403529_c0_g1	1	0	1	0	0
TRINITY_DN40353_c0_g1	1	0	1	0	0
TRINITY_DN403530_c0_g1	1	0	1	0	0
TRINITY_DN403536_c0_g1	1	0	1	0	0
TRINITY_DN403540_c0_g1	1	0	1	0	0
TRINITY_DN403542_c0_g1	1	0	1	0	0
TRINITY_DN403544_c0_g1	1	0	1	0	0
TRINITY_DN403548_c0_g1	1	0	1	0	0
TRINITY_DN403551_c0_g1	1	0	1	0	0
TRINITY_DN403553_c0_g1	1	0	1	0	0
TRINITY_DN403555_c0_g1	1	0	1	0	0
TRINITY_DN403556_c0_g1	1	0	1	0	0
TRINITY_DN403562_c0_g1	1	0	1	0	0
TRINITY_DN403564_c0_g1	1	0	1	0	0
TRINITY_DN403567_c0_g1	1	0	1	0	0
TRINITY_DN403577_c0_g1	1	0	1	0	0
TRINITY_DN403581_c0_g1	1	0	1	0	0
TRINITY_DN403584_c0_g1	1	0	1	0	0
TRINITY_DN403592_c0_g1	1	0	1	0	0
TRINITY_DN403597_c0_g1	1	0	1	0	0
TRINITY_DN403600_c0_g1	1	0	1	0	0
TRINITY_DN403609_c0_g1	1	0	1	0	0
TRINITY_DN403615_c0_g1	1	0	1	0	0
TRINITY_DN403616_c0_g1	1	0	1	0	0
TRINITY_DN403620_c0_g1	1	0	1	0	0
TRINITY_DN403627_c0_g1	1	0	1	0	0
TRINITY_DN403629_c0_g1	1	0	1	0	0
TRINITY_DN403630_c0_g1	1	0	1	0	0
TRINITY_DN403631_c0_g1	1	0	1	0	0
TRINITY_DN403640_c0_g1	1	0	1	0	0
TRINITY_DN403642_c0_g1	1	0	1	0	0
TRINITY_DN403644_c0_g1	1	0	1	0	0
TRINITY_DN403649_c0_g1	1	0	1	0	0
TRINITY_DN40365_c0_g1	1	0	1	0	0
TRINITY_DN403650_c0_g1	1	0	1	0	0
TRINITY_DN403654_c0_g1	1	0	1	0	0
TRINITY_DN403660_c0_g1	1	0	1	0	0
TRINITY_DN403664_c0_g1	1	0	1	0	0
TRINITY_DN403668_c0_g1	1	0	1	0	0
TRINITY_DN403671_c0_g1	1	0	1	0	0
TRINITY_DN403673_c1_g1	1	0	1	0	0
TRINITY_DN403676_c0_g1	1	0	1	0	0
TRINITY_DN403677_c0_g1	1	0	1	0	0
TRINITY_DN403680_c0_g1	1	0	1	0	0
TRINITY_DN403688_c0_g1	1	0	1	0	0
TRINITY_DN403693_c0_g1	1	0	1	0	0
TRINITY_DN403694_c0_g1	1	0	1	0	0
TRINITY_DN403699_c0_g1	1	0	1	0	0
TRINITY_DN403705_c0_g1	1	0	1	0	0
TRINITY_DN403710_c0_g1	1	0	1	0	0
TRINITY_DN403711_c0_g1	1	0	1	0	0
TRINITY_DN403713_c0_g1	1	0	1	0	0
TRINITY_DN403714_c0_g1	1	0	1	0	0
TRINITY_DN403715_c0_g1	1	0	1	0	0
TRINITY_DN403721_c0_g1	1	0	1	0	0
TRINITY_DN403722_c0_g1	1	0	1	0	0
TRINITY_DN403723_c0_g1	1	0	1	0	0
TRINITY_DN403724_c0_g1	1	0	1	0	0
TRINITY_DN403725_c0_g1	1	0	1	0	0
TRINITY_DN403726_c0_g1	1	0	1	0	0
TRINITY_DN40373_c0_g1	1	0	1	0	0
TRINITY_DN403730_c0_g1	1	0	1	0	0
TRINITY_DN403733_c0_g1	1	0	1	0	0
TRINITY_DN403737_c0_g1	1	0	1	0	0
TRINITY_DN403738_c0_g1	1	0	1	0	0
TRINITY_DN403742_c0_g1	1	0	1	0	0
TRINITY_DN403746_c0_g1	1	0	1	0	0
TRINITY_DN403753_c0_g1	1	0	1	0	0
TRINITY_DN403755_c0_g1	1	0	1	0	0
TRINITY_DN403768_c0_g1	1	0	1	0	0
TRINITY_DN403769_c0_g1	1	0	1	0	0
TRINITY_DN40377_c0_g1	1	0	1	0	0
TRINITY_DN403770_c0_g1	1	0	1	0	0
TRINITY_DN403774_c0_g1	1	0	1	0	0
TRINITY_DN403775_c0_g1	1	0	1	0	0
TRINITY_DN403779_c0_g1	1	0	1	0	0
TRINITY_DN40378_c0_g1	1	0	1	0	0
TRINITY_DN403787_c0_g1	1	0	1	0	0
TRINITY_DN403790_c0_g1	1	0	1	0	0
TRINITY_DN403795_c0_g1	1	0	1	0	0
TRINITY_DN403799_c0_g1	1	0	1	0	0
TRINITY_DN403804_c0_g1	1	0	1	0	0
TRINITY_DN403806_c0_g1	1	0	1	0	0
TRINITY_DN403810_c0_g1	1	0	1	0	0
TRINITY_DN403811_c0_g1	1	0	1	0	0
TRINITY_DN403812_c0_g1	1	0	1	0	0
TRINITY_DN403813_c0_g1	1	0	1	0	0
TRINITY_DN403815_c0_g1	1	0	1	0	0
TRINITY_DN403817_c0_g1	1	0	1	0	0
TRINITY_DN40382_c0_g1	1	0	1	0	0
TRINITY_DN403821_c0_g1	1	0	1	0	0
TRINITY_DN403823_c0_g1	1	0	1	0	0
TRINITY_DN403828_c0_g1	1	0	1	0	0
TRINITY_DN403831_c0_g1	1	0	1	0	0
TRINITY_DN403833_c0_g1	1	0	1	0	0
TRINITY_DN403837_c0_g1	1	0	1	0	0
TRINITY_DN403838_c0_g1	1	0	1	0	0
TRINITY_DN403839_c0_g1	1	0	1	0	0
TRINITY_DN40384_c1_g1	1	0	1	0	0
TRINITY_DN403842_c0_g1	1	0	1	0	0
TRINITY_DN403844_c0_g1	1	0	1	0	0
TRINITY_DN403846_c0_g1	1	0	1	0	0
TRINITY_DN403849_c0_g1	1	0	1	0	0
TRINITY_DN403865_c0_g1	1	0	1	0	0
TRINITY_DN403866_c0_g1	1	0	1	0	0
TRINITY_DN40388_c0_g1	1	0	1	0	0
TRINITY_DN403881_c0_g1	1	0	1	0	0
TRINITY_DN403882_c0_g1	1	0	1	0	0
TRINITY_DN403885_c0_g1	1	0	1	0	0
TRINITY_DN403892_c0_g1	1	0	1	0	0
TRINITY_DN403894_c0_g1	1	0	1	0	0
TRINITY_DN403895_c0_g1	1	0	1	0	0
TRINITY_DN403900_c0_g1	1	0	1	0	0
TRINITY_DN403906_c0_g1	1	0	1	0	0
TRINITY_DN40391_c0_g3	1	0	1	0	0
TRINITY_DN403911_c0_g1	1	0	1	0	0
TRINITY_DN403913_c0_g1	1	0	1	0	0
TRINITY_DN403914_c0_g1	1	0	1	0	0
TRINITY_DN403919_c0_g1	1	0	1	0	0
TRINITY_DN40392_c0_g1	1	0	1	0	0
TRINITY_DN403921_c0_g1	1	0	1	0	0
TRINITY_DN403927_c0_g1	1	0	1	0	0
TRINITY_DN40393_c0_g1	1	0	1	0	0
TRINITY_DN403930_c0_g1	1	0	1	0	0
TRINITY_DN403934_c0_g1	1	0	1	0	0
TRINITY_DN40394_c0_g1	1	0	1	0	0
TRINITY_DN403944_c0_g1	1	0	1	0	0
TRINITY_DN403945_c0_g1	1	0	1	0	0
TRINITY_DN403948_c0_g1	1	0	1	0	0
TRINITY_DN403949_c0_g1	1	0	1	0	0
TRINITY_DN403950_c0_g1	1	0	1	0	0
TRINITY_DN403955_c0_g1	1	0	1	0	0
TRINITY_DN403960_c0_g1	1	0	1	0	0
TRINITY_DN403973_c0_g1	1	0	1	0	0
TRINITY_DN403981_c0_g1	1	0	1	0	0
TRINITY_DN403983_c0_g1	1	0	1	0	0
TRINITY_DN403986_c0_g1	1	0	1	0	0
TRINITY_DN403987_c0_g1	1	0	1	0	0
TRINITY_DN403988_c0_g1	1	0	1	0	0
TRINITY_DN403991_c0_g1	1	0	1	0	0
TRINITY_DN403995_c0_g1	1	0	1	0	0
TRINITY_DN4040_c0_g1	1	0	1	0	0
TRINITY_DN404002_c0_g1	1	0	1	0	0
TRINITY_DN404012_c0_g1	1	0	1	0	0
TRINITY_DN404020_c0_g1	1	0	1	0	0
TRINITY_DN404028_c0_g1	1	0	1	0	0
TRINITY_DN404031_c0_g1	1	0	1	0	0
TRINITY_DN404032_c0_g1	1	0	1	0	0
TRINITY_DN404034_c0_g1	1	0	1	0	0
TRINITY_DN404039_c0_g1	1	0	1	0	0
TRINITY_DN404041_c0_g1	1	0	1	0	0
TRINITY_DN404043_c0_g1	1	0	1	0	0
TRINITY_DN404046_c0_g1	1	0	1	0	0
TRINITY_DN404050_c0_g1	1	0	1	0	0
TRINITY_DN404051_c0_g1	1	0	1	0	0
TRINITY_DN404052_c0_g1	1	0	1	0	0
TRINITY_DN404053_c0_g1	1	0	1	0	0
TRINITY_DN404059_c0_g1	1	0	1	0	0
TRINITY_DN40406_c0_g1	1	0	1	0	0
TRINITY_DN404060_c0_g1	1	0	1	0	0
TRINITY_DN404061_c0_g1	1	0	1	0	0
TRINITY_DN40407_c0_g1	1	0	1	0	0
TRINITY_DN404071_c0_g1	1	0	1	0	0
TRINITY_DN404075_c0_g1	1	0	1	0	0
TRINITY_DN404078_c0_g1	1	0	1	0	0
TRINITY_DN404087_c0_g1	1	0	1	0	0
TRINITY_DN404095_c0_g1	1	0	1	0	0
TRINITY_DN404097_c0_g1	1	0	1	0	0
TRINITY_DN404098_c0_g1	1	0	1	0	0
TRINITY_DN4041_c0_g1	1	0	1	0	0
TRINITY_DN40410_c0_g1	1	0	1	0	0
TRINITY_DN404100_c0_g1	1	0	1	0	0
TRINITY_DN404106_c0_g1	1	0	1	0	0
TRINITY_DN404110_c0_g1	1	0	1	0	0
TRINITY_DN404111_c0_g1	1	0	1	0	0
TRINITY_DN40412_c0_g1	1	0	1	0	0
TRINITY_DN404122_c0_g1	1	0	1	0	0
TRINITY_DN404124_c0_g1	1	0	1	0	0
TRINITY_DN404125_c0_g1	1	0	1	0	0
TRINITY_DN404129_c0_g1	1	0	1	0	0
TRINITY_DN404133_c0_g1	1	0	1	0	0
TRINITY_DN404134_c0_g1	1	0	1	0	0
TRINITY_DN404135_c0_g1	1	0	1	0	0
TRINITY_DN40414_c0_g1	1	0	1	0	0
TRINITY_DN404141_c0_g1	1	0	1	0	0
TRINITY_DN404147_c0_g1	1	0	1	0	0
TRINITY_DN404151_c0_g1	1	0	1	0	0
TRINITY_DN404156_c0_g1	1	0	1	0	0
TRINITY_DN404157_c0_g1	1	0	1	0	0
TRINITY_DN404159_c0_g1	1	0	1	0	0
TRINITY_DN404160_c0_g1	1	0	1	0	0
TRINITY_DN404163_c0_g1	1	0	1	0	0
TRINITY_DN404169_c0_g1	1	0	1	0	0
TRINITY_DN40417_c0_g1	1	0	1	0	0
TRINITY_DN404170_c0_g1	1	0	1	0	0
TRINITY_DN404171_c0_g1	1	0	1	0	0
TRINITY_DN404174_c0_g1	1	0	1	0	0
TRINITY_DN404177_c0_g1	1	0	1	0	0
TRINITY_DN404178_c0_g1	1	0	1	0	0
TRINITY_DN40418_c0_g1	1	0	1	0	0
TRINITY_DN404183_c0_g1	1	0	1	0	0
TRINITY_DN404186_c0_g1	1	0	1	0	0
TRINITY_DN404187_c0_g1	1	0	1	0	0
TRINITY_DN404189_c0_g1	1	0	1	0	0
TRINITY_DN404190_c0_g1	1	0	1	0	0
TRINITY_DN404191_c0_g1	1	0	1	0	0
TRINITY_DN404193_c0_g1	1	0	1	0	0
TRINITY_DN404194_c0_g1	1	0	1	0	0
TRINITY_DN404200_c0_g1	1	0	1	0	0
TRINITY_DN404204_c0_g1	1	0	1	0	0
TRINITY_DN404205_c0_g1	1	0	1	0	0
TRINITY_DN40421_c0_g2	1	0	1	0	0
TRINITY_DN404211_c0_g1	1	0	1	0	0
TRINITY_DN404215_c0_g1	1	0	1	0	0
TRINITY_DN404216_c0_g1	1	0	1	0	0
TRINITY_DN404217_c0_g1	1	0	1	0	0
TRINITY_DN404218_c0_g1	1	0	1	0	0
TRINITY_DN404222_c0_g1	1	0	1	0	0
TRINITY_DN404226_c0_g1	1	0	1	0	0
TRINITY_DN404231_c0_g1	1	0	1	0	0
TRINITY_DN404239_c0_g1	1	0	1	0	0
TRINITY_DN40424_c0_g1	1	0	1	0	0
TRINITY_DN404241_c0_g1	1	0	1	0	0
TRINITY_DN404244_c0_g1	1	0	1	0	0
TRINITY_DN404249_c0_g1	1	0	1	0	0
TRINITY_DN40425_c1_g1	1	0	1	0	0
TRINITY_DN404254_c0_g1	1	0	1	0	0
TRINITY_DN404255_c0_g1	1	0	1	0	0
TRINITY_DN404256_c0_g1	1	0	1	0	0
TRINITY_DN404259_c0_g1	1	0	1	0	0
TRINITY_DN40426_c0_g1	1	0	1	0	0
TRINITY_DN404260_c0_g1	1	0	1	0	0
TRINITY_DN404262_c0_g1	1	0	1	0	0
TRINITY_DN404266_c0_g1	1	0	1	0	0
TRINITY_DN40427_c0_g1	1	0	1	0	0
TRINITY_DN404271_c0_g1	1	0	1	0	0
TRINITY_DN40428_c0_g1	1	0	1	0	0
TRINITY_DN404282_c0_g1	1	0	1	0	0
TRINITY_DN404283_c0_g1	1	0	1	0	0
TRINITY_DN404287_c0_g1	1	0	1	0	0
TRINITY_DN404290_c0_g1	1	0	1	0	0
TRINITY_DN404292_c0_g1	1	0	1	0	0
TRINITY_DN404295_c0_g1	1	0	1	0	0
TRINITY_DN40430_c0_g1	1	0	1	0	0
TRINITY_DN404301_c0_g1	1	0	1	0	0
TRINITY_DN404311_c0_g1	1	0	1	0	0
TRINITY_DN404315_c0_g1	1	0	1	0	0
TRINITY_DN40432_c0_g1	1	0	1	0	0
TRINITY_DN404320_c0_g1	1	0	1	0	0
TRINITY_DN404321_c0_g1	1	0	1	0	0
TRINITY_DN404324_c0_g1	1	0	1	0	0
TRINITY_DN404327_c0_g1	1	0	1	0	0
TRINITY_DN404329_c0_g1	1	0	1	0	0
TRINITY_DN40433_c0_g1	1	0	1	0	0
TRINITY_DN404332_c0_g1	1	0	1	0	0
TRINITY_DN404338_c0_g1	1	0	1	0	0
TRINITY_DN40434_c0_g1	1	0	1	0	0
TRINITY_DN404341_c0_g1	1	0	1	0	0
TRINITY_DN404342_c0_g1	1	0	1	0	0
TRINITY_DN404343_c0_g1	1	0	1	0	0
TRINITY_DN404352_c0_g1	1	0	1	0	0
TRINITY_DN404353_c0_g1	1	0	1	0	0
TRINITY_DN404358_c0_g1	1	0	1	0	0
TRINITY_DN40436_c0_g1	1	0	1	0	0
TRINITY_DN404366_c0_g1	1	0	1	0	0
TRINITY_DN404369_c0_g1	1	0	1	0	0
TRINITY_DN404374_c0_g1	1	0	1	0	0
TRINITY_DN404375_c0_g1	1	0	1	0	0
TRINITY_DN404380_c0_g1	1	0	1	0	0
TRINITY_DN404381_c0_g1	1	0	1	0	0
TRINITY_DN404390_c0_g1	1	0	1	0	0
TRINITY_DN404391_c0_g1	1	0	1	0	0
TRINITY_DN404392_c0_g1	1	0	1	0	0
TRINITY_DN404395_c0_g1	1	0	1	0	0
TRINITY_DN404396_c0_g1	1	0	1	0	0
TRINITY_DN404397_c0_g1	1	0	1	0	0
TRINITY_DN40440_c0_g1	1	0	1	0	0
TRINITY_DN404400_c0_g1	1	0	1	0	0
TRINITY_DN404401_c1_g1	1	0	1	0	0
TRINITY_DN404408_c0_g1	1	0	1	0	0
TRINITY_DN404409_c0_g1	1	0	1	0	0
TRINITY_DN404410_c0_g1	1	0	1	0	0
TRINITY_DN404412_c0_g1	1	0	1	0	0
TRINITY_DN404414_c0_g1	1	0	1	0	0
TRINITY_DN404417_c0_g1	1	0	1	0	0
TRINITY_DN404421_c0_g1	1	0	1	0	0
TRINITY_DN404424_c0_g1	1	0	1	0	0
TRINITY_DN404426_c0_g1	1	0	1	0	0
TRINITY_DN404427_c0_g1	1	0	1	0	0
TRINITY_DN404432_c0_g1	1	0	1	0	0
TRINITY_DN404433_c0_g1	1	0	1	0	0
TRINITY_DN404435_c1_g1	1	0	1	0	0
TRINITY_DN404440_c0_g1	1	0	1	0	0
TRINITY_DN404441_c0_g1	1	0	1	0	0
TRINITY_DN404443_c0_g1	1	0	1	0	0
TRINITY_DN404450_c0_g1	1	0	1	0	0
TRINITY_DN404457_c0_g1	1	0	1	0	0
TRINITY_DN404468_c0_g1	1	0	1	0	0
TRINITY_DN404469_c0_g1	1	0	1	0	0
TRINITY_DN404471_c0_g1	1	0	1	0	0
TRINITY_DN404477_c0_g1	1	0	1	0	0
TRINITY_DN404480_c0_g1	1	0	1	0	0
TRINITY_DN404481_c0_g1	1	0	1	0	0
TRINITY_DN404485_c0_g1	1	0	1	0	0
TRINITY_DN404492_c0_g1	1	0	1	0	0
TRINITY_DN404495_c0_g1	1	0	1	0	0
TRINITY_DN404497_c0_g1	1	0	1	0	0
TRINITY_DN404498_c0_g1	1	0	1	0	0
TRINITY_DN404499_c0_g1	1	0	1	0	0
TRINITY_DN40450_c0_g1	1	0	1	0	0
TRINITY_DN404502_c0_g1	1	0	1	0	0
TRINITY_DN404505_c0_g1	1	0	1	0	0
TRINITY_DN404506_c0_g1	1	0	1	0	0
TRINITY_DN404507_c0_g1	1	0	1	0	0
TRINITY_DN40451_c0_g1	1	0	1	0	0
TRINITY_DN404512_c0_g1	1	0	1	0	0
TRINITY_DN404515_c0_g1	1	0	1	0	0
TRINITY_DN404519_c0_g1	1	0	1	0	0
TRINITY_DN40452_c1_g1	1	0	1	0	0
TRINITY_DN404524_c0_g1	1	0	1	0	0
TRINITY_DN404525_c0_g1	1	0	1	0	0
TRINITY_DN404527_c0_g1	1	0	1	0	0
TRINITY_DN404528_c0_g1	1	0	1	0	0
TRINITY_DN404528_c1_g1	1	0	1	0	0
TRINITY_DN404529_c0_g1	1	0	1	0	0
TRINITY_DN404531_c0_g1	1	0	1	0	0
TRINITY_DN404538_c0_g1	1	0	1	0	0
TRINITY_DN404543_c0_g1	1	0	1	0	0
TRINITY_DN404544_c0_g1	1	0	1	0	0
TRINITY_DN40455_c0_g1	1	0	1	0	0
TRINITY_DN404551_c0_g1	1	0	1	0	0
TRINITY_DN404558_c0_g1	1	0	1	0	0
TRINITY_DN404560_c0_g1	1	0	1	0	0
TRINITY_DN404568_c0_g1	1	0	1	0	0
TRINITY_DN404576_c0_g1	1	0	1	0	0
TRINITY_DN404577_c0_g1	1	0	1	0	0
TRINITY_DN404578_c0_g1	1	0	1	0	0
TRINITY_DN40459_c0_g1	1	0	1	0	0
TRINITY_DN404590_c0_g1	1	0	1	0	0
TRINITY_DN404591_c0_g1	1	0	1	0	0
TRINITY_DN404593_c0_g1	1	0	1	0	0
TRINITY_DN404596_c0_g1	1	0	1	0	0
TRINITY_DN404597_c0_g1	1	0	1	0	0
TRINITY_DN404598_c0_g1	1	0	1	0	0
TRINITY_DN404600_c0_g1	1	0	1	0	0
TRINITY_DN404607_c0_g1	1	0	1	0	0
TRINITY_DN404608_c0_g1	1	0	1	0	0
TRINITY_DN404609_c0_g1	1	0	1	0	0
TRINITY_DN404615_c0_g1	1	0	1	0	0
TRINITY_DN404625_c0_g1	1	0	1	0	0
TRINITY_DN404627_c0_g1	1	0	1	0	0
TRINITY_DN404628_c0_g1	1	0	1	0	0
TRINITY_DN404632_c0_g1	1	0	1	0	0
TRINITY_DN404637_c0_g1	1	0	1	0	0
TRINITY_DN404639_c0_g1	1	0	1	0	0
TRINITY_DN404640_c0_g1	1	0	1	0	0
TRINITY_DN404641_c0_g1	1	0	1	0	0
TRINITY_DN404644_c0_g1	1	0	1	0	0
TRINITY_DN404645_c0_g1	1	0	1	0	0
TRINITY_DN404646_c0_g1	1	0	1	0	0
TRINITY_DN404650_c0_g1	1	0	1	0	0
TRINITY_DN404654_c0_g1	1	0	1	0	0
TRINITY_DN404655_c0_g1	1	0	1	0	0
TRINITY_DN404656_c0_g1	1	0	1	0	0
TRINITY_DN404658_c0_g1	1	0	1	0	0
TRINITY_DN404661_c0_g1	1	0	1	0	0
TRINITY_DN404663_c0_g1	1	0	1	0	0
TRINITY_DN404669_c0_g1	1	0	1	0	0
TRINITY_DN404674_c0_g1	1	0	1	0	0
TRINITY_DN404675_c0_g1	1	0	1	0	0
TRINITY_DN404677_c0_g1	1	0	1	0	0
TRINITY_DN404678_c0_g1	1	0	1	0	0
TRINITY_DN404683_c0_g1	1	0	1	0	0
TRINITY_DN404686_c0_g1	1	0	1	0	0
TRINITY_DN404687_c0_g1	1	0	1	0	0
TRINITY_DN404701_c0_g1	1	0	1	0	0
TRINITY_DN404702_c0_g1	1	0	1	0	0
TRINITY_DN404703_c0_g1	1	0	1	0	0
TRINITY_DN404704_c0_g1	1	0	1	0	0
TRINITY_DN404705_c0_g1	1	0	1	0	0
TRINITY_DN404710_c0_g1	1	0	1	0	0
TRINITY_DN404715_c0_g1	1	0	1	0	0
TRINITY_DN404718_c0_g1	1	0	1	0	0
TRINITY_DN404722_c0_g1	1	0	1	0	0
TRINITY_DN404724_c0_g1	1	0	1	0	0
TRINITY_DN404728_c0_g1	1	0	1	0	0
TRINITY_DN404730_c0_g1	1	0	1	0	0
TRINITY_DN404738_c0_g1	1	0	1	0	0
TRINITY_DN404739_c0_g1	1	0	1	0	0
TRINITY_DN404744_c0_g1	1	0	1	0	0
TRINITY_DN404753_c0_g1	1	0	1	0	0
TRINITY_DN404761_c0_g1	1	0	1	0	0
TRINITY_DN404762_c0_g1	1	0	1	0	0
TRINITY_DN404763_c0_g1	1	0	1	0	0
TRINITY_DN404764_c0_g1	1	0	1	0	0
TRINITY_DN404765_c0_g1	1	0	1	0	0
TRINITY_DN404773_c0_g1	1	0	1	0	0
TRINITY_DN404776_c0_g1	1	0	1	0	0
TRINITY_DN404786_c0_g1	1	0	1	0	0
TRINITY_DN404788_c0_g1	1	0	1	0	0
TRINITY_DN404792_c0_g1	1	0	1	0	0
TRINITY_DN404793_c0_g1	1	0	1	0	0
TRINITY_DN404794_c0_g1	1	0	1	0	0
TRINITY_DN404799_c0_g1	1	0	1	0	0
TRINITY_DN40480_c0_g1	1	0	1	0	0
TRINITY_DN404801_c0_g1	1	0	1	0	0
TRINITY_DN404805_c0_g1	1	0	1	0	0
TRINITY_DN404810_c0_g1	1	0	1	0	0
TRINITY_DN404816_c0_g1	1	0	1	0	0
TRINITY_DN404817_c0_g1	1	0	1	0	0
TRINITY_DN404828_c0_g1	1	0	1	0	0
TRINITY_DN404829_c0_g1	1	0	1	0	0
TRINITY_DN404830_c0_g1	1	0	1	0	0
TRINITY_DN40484_c0_g1	1	0	1	0	0
TRINITY_DN404842_c0_g1	1	0	1	0	0
TRINITY_DN404845_c0_g1	1	0	1	0	0
TRINITY_DN404846_c0_g1	1	0	1	0	0
TRINITY_DN404849_c0_g1	1	0	1	0	0
TRINITY_DN404854_c0_g1	1	0	1	0	0
TRINITY_DN404855_c0_g1	1	0	1	0	0
TRINITY_DN404856_c0_g1	1	0	1	0	0
TRINITY_DN40487_c0_g1	1	0	1	0	0
TRINITY_DN404875_c0_g1	1	0	1	0	0
TRINITY_DN404879_c0_g1	1	0	1	0	0
TRINITY_DN404880_c0_g1	1	0	1	0	0
TRINITY_DN404889_c0_g1	1	0	1	0	0
TRINITY_DN404890_c0_g1	1	0	1	0	0
TRINITY_DN4049_c0_g1	1	0	1	0	0
TRINITY_DN404902_c0_g1	1	0	1	0	0
TRINITY_DN404905_c0_g1	1	0	1	0	0
TRINITY_DN404910_c0_g1	1	0	1	0	0
TRINITY_DN404912_c0_g1	1	0	1	0	0
TRINITY_DN404913_c0_g1	1	0	1	0	0
TRINITY_DN404917_c0_g1	1	0	1	0	0
TRINITY_DN404919_c0_g1	1	0	1	0	0
TRINITY_DN40492_c0_g1	1	0	1	0	0
TRINITY_DN404920_c0_g1	1	0	1	0	0
TRINITY_DN404921_c0_g1	1	0	1	0	0
TRINITY_DN404925_c0_g1	1	0	1	0	0
TRINITY_DN404927_c0_g1	1	0	1	0	0
TRINITY_DN404928_c0_g1	1	0	1	0	0
TRINITY_DN404929_c0_g1	1	0	1	0	0
TRINITY_DN404933_c0_g1	1	0	1	0	0
TRINITY_DN404936_c0_g1	1	0	1	0	0
TRINITY_DN404938_c0_g1	1	0	1	0	0
TRINITY_DN404942_c0_g1	1	0	1	0	0
TRINITY_DN404949_c0_g1	1	0	1	0	0
TRINITY_DN40495_c0_g1	1	0	1	0	0
TRINITY_DN404951_c0_g1	1	0	1	0	0
TRINITY_DN404953_c0_g1	1	0	1	0	0
TRINITY_DN404954_c0_g1	1	0	1	0	0
TRINITY_DN404955_c0_g1	1	0	1	0	0
TRINITY_DN404956_c0_g1	1	0	1	0	0
TRINITY_DN404964_c0_g1	1	0	1	0	0
TRINITY_DN404966_c0_g1	1	0	1	0	0
TRINITY_DN404967_c0_g1	1	0	1	0	0
TRINITY_DN404984_c0_g1	1	0	1	0	0
TRINITY_DN404995_c0_g1	1	0	1	0	0
TRINITY_DN404998_c0_g1	1	0	1	0	0
TRINITY_DN405004_c0_g1	1	0	1	0	0
TRINITY_DN405005_c0_g1	1	0	1	0	0
TRINITY_DN405011_c0_g1	1	0	1	0	0
TRINITY_DN405013_c0_g1	1	0	1	0	0
TRINITY_DN405014_c0_g1	1	0	1	0	0
TRINITY_DN405018_c0_g1	1	0	1	0	0
TRINITY_DN405020_c0_g1	1	0	1	0	0
TRINITY_DN405025_c0_g1	1	0	1	0	0
TRINITY_DN405026_c0_g1	1	0	1	0	0
TRINITY_DN405029_c0_g1	1	0	1	0	0
TRINITY_DN405039_c0_g1	1	0	1	0	0
TRINITY_DN405043_c0_g1	1	0	1	0	0
TRINITY_DN405047_c0_g1	1	0	1	0	0
TRINITY_DN405048_c0_g1	1	0	1	0	0
TRINITY_DN405051_c0_g1	1	0	1	0	0
TRINITY_DN405057_c0_g1	1	0	1	0	0
TRINITY_DN405061_c0_g1	1	0	1	0	0
TRINITY_DN405062_c0_g1	1	0	1	0	0
TRINITY_DN405076_c0_g1	1	0	1	0	0
TRINITY_DN405077_c0_g1	1	0	1	0	0
TRINITY_DN405084_c0_g1	1	0	1	0	0
TRINITY_DN405087_c0_g1	1	0	1	0	0
TRINITY_DN405089_c0_g1	1	0	1	0	0
TRINITY_DN405093_c0_g1	1	0	1	0	0
TRINITY_DN405096_c0_g1	1	0	1	0	0
TRINITY_DN405099_c0_g1	1	0	1	0	0
TRINITY_DN4051_c0_g1	1	0	1	0	0
TRINITY_DN40510_c0_g1	1	0	1	0	0
TRINITY_DN405101_c0_g1	1	0	1	0	0
TRINITY_DN405101_c0_g2	1	0	1	0	0
TRINITY_DN405105_c0_g1	1	0	1	0	0
TRINITY_DN405108_c0_g1	1	0	1	0	0
TRINITY_DN405109_c0_g1	1	0	1	0	0
TRINITY_DN405110_c0_g1	1	0	1	0	0
TRINITY_DN405115_c0_g1	1	0	1	0	0
TRINITY_DN405125_c0_g1	1	0	1	0	0
TRINITY_DN405128_c0_g1	1	0	1	0	0
TRINITY_DN40513_c0_g1	1	0	1	0	0
TRINITY_DN405133_c0_g1	1	0	1	0	0
TRINITY_DN405134_c0_g1	1	0	1	0	0
TRINITY_DN405137_c0_g1	1	0	1	0	0
TRINITY_DN405140_c0_g1	1	0	1	0	0
TRINITY_DN405148_c0_g1	1	0	1	0	0
TRINITY_DN405149_c0_g1	1	0	1	0	0
TRINITY_DN40515_c0_g1	1	0	1	0	0
TRINITY_DN405150_c0_g1	1	0	1	0	0
TRINITY_DN405151_c0_g1	1	0	1	0	0
TRINITY_DN405152_c0_g1	1	0	1	0	0
TRINITY_DN405154_c0_g1	1	0	1	0	0
TRINITY_DN405155_c0_g1	1	0	1	0	0
TRINITY_DN40516_c0_g2	1	0	1	0	0
TRINITY_DN405160_c0_g1	1	0	1	0	0
